"","lake","year_loess","depth","ASTFO","AULAM","STAVE","TABFL","PSEEL","NAVCR","NITPE","PINSU","PSEBR","SELAU","FRACR","STACO","AULGR","AULSU","LININ","TABFE","ACHMI","FRAME","SELNI","STAPI","SELSA","DISPS","AULTE","PSEBRI","LINCO","PSERO","MYX","ALL","DIA","LUT","CAN","ECH","PHEB","PHEA","BCAR","orgC_burial_g_cm2_yr","dC/dt","Labile P","recalcitrant","Fe-bound P","mobile"
"133","wtwin",2018.42262026012,5,5.75,18.5,3,4.5,35.5,0,4.5,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,7,2,0,16.2667369504169,27.061417986976,31.7918362831235,31.516319288944,4.93042762921533,5.25435429491284,31.9546161966366,71.2883683943986,29.8862250105738,0.012631979287862,0.0200853951656761,NA,NA,NA,NA
"134","wtwin",2012.41272558974,9,6.5,24.25,5.5,9.5,20,0,0,0,0,0.5,5.5,0.5,0,0,0,0,0,0,0,0,0,2,0,4.5,8.25,0,10.442466194282,28.5217012888576,35.2529034026982,34.9366009380269,8.02958637164562,5.71016581195136,37.73336697573,61.8544628379678,22.0383749778007,0.0116559161363102,0.0185662123315492,0.329207545064687,0.442010987146506,0.228781467807326,0.557989012872014
"135","wtwin",2007.40879222715,12,3,13.25,8,6,17,0,1,0,0,2,0.5,1,0,0.5,0,0,3.75,0,0,0,1.5,1,0,7.5,6.5,5.5,13.0087786362813,23.2328127480331,30.2446166398993,26.6499454984079,4.00787940029919,4.52426674617193,27.7475015934726,71.6111257024448,30.183956357991,0.0113485490292322,0.00748845258525691,NA,NA,NA,NA
"136","wtwin",2003.84527023618,14,3,13.25,8,6,17,0,1,0,0,2,0.5,1,0,0.5,0,0,3.75,0,0,0,1.5,1,0,7.5,6.5,5.5,17.8095613201142,33.6038221994222,35.6304246966874,33.2983834916203,7.35803077074457,4.93350245128218,22.3038464095237,53.9218312721311,21.0319381099411,0.0111599158905123,0.00521283751526655,NA,NA,NA,NA
"137","wtwin",2002.00374529938,15,4.5,19.5,7.25,2.5,18,0,2,0,0,1.5,3.5,1.25,0,2.25,0,0,2.25,0,0,0,0.75,0.75,0,0.75,7.75,4.25,17.8095613201142,33.6038221994222,35.6304246966874,33.2983834916203,7.35803077074457,4.93350245128218,22.3038464095237,53.9218312721311,21.0319381099411,0.0111243594096395,0.00193081723533498,0.362212431438822,0.442621491330507,0.195166077243606,0.557378508682428
"138","wtwin",2000.12615817213,16,4.5,19.5,7.25,2.5,18,0,2,0,0,1.5,3.5,1.25,0,2.25,0,0,2.25,0,0,0,0.75,0.75,0,0.75,7.75,4.25,12.8771360312851,27.961314124389,33.2518000246601,28.9296382624525,6.51180525192496,4.5744461130499,24.1003648965612,52.7175893663531,23.6683088032576,0.0114289762337665,-0.0162238449393919,NA,NA,NA,NA
"139","wtwin",1998.21534418225,17,3.5,19.25,7.75,5,15.75,0,0.75,1,0,1.5,1.5,1,0,2.25,0,0,0,0,0,0,0.75,1.75,0,4.25,8.75,4.5,12.8771360312851,27.961314124389,33.2518000246601,28.9296382624525,6.51180525192496,4.5744461130499,24.1003648965612,52.7175893663531,23.6683088032576,0.011066054953958,0.0189930198193333,0.363420465628719,0.451416275494434,0.185163258857473,0.548583724486193
"140","wtwin",1996.27413865755,18,3.5,19.25,7.75,5,15.75,0,0.75,1,0,1.5,1.5,1,0,2.25,0,0,0,0,0,0,0.75,1.75,0,4.25,8.75,4.5,17.1175986074087,27.6396435441113,30.6984393572297,28.1222969192669,4.38099576237315,4.64237235940647,52.3398226015459,52.9084750186263,15.9791370069409,0.0110469269893918,0.000985365244578388,NA,NA,NA,NA
"141","wtwin",1994.30537692585,19,2,16.5,6.75,11.5,20.25,0,1.75,0.75,0,1,0.75,0.25,0,2.25,0,0,2.5,0,0,0,1,0.5,0,2.75,6.75,5.25,17.1175986074087,27.6396435441113,30.6984393572297,28.1222969192669,4.38099576237315,4.64237235940647,52.3398226015459,52.9084750186263,15.9791370069409,0.0111239925599403,-0.00391441835279758,0.361422831244116,0.470150324973538,0.16842684381799,0.529849675062106
"142","wtwin",1992.27133118634,20,2,16.5,6.75,11.5,20.25,0,1.75,0.75,0,1,0.75,0.25,0,2.25,0,0,2.5,0,0,0,1,0.5,0,2.75,6.75,5.25,14.2987072510918,23.1382583614047,29.8199725657147,27.1940333767643,4.75187874542072,4.35572744655993,44.8870999808244,61.1823668464842,30.0899456609618,0.0111757584750488,-0.00254497301132123,NA,NA,NA,NA
"143","wtwin",1990.14379554302,21,3.25,18.75,8.75,9,15.25,0,0,0.75,0,2,2,1.25,0,1,0,0,4.25,0,0,0,1,0.5,0,5.75,6.25,4.25,14.2987072510918,23.1382583614047,29.8199725657147,27.1940333767643,4.75187874542072,4.35572744655993,44.8870999808244,61.1823668464842,30.0899456609618,0.0112417147972859,-0.00310012772026916,0.399028755965199,0.427596417904222,0.173374826172887,0.572403582138086
"144","wtwin",1987.93988818097,22,3.25,18.75,8.75,9,15.25,0,0,0.75,0,2,2,1.25,0,1,0,0,4.25,0,0,0,1,0.5,0,5.75,6.25,4.25,16.4995908858011,17.8846911475226,24.1552410582115,21.6072256951474,3.90404035549485,4.80957096124745,22.230824815266,56.8051882446147,19.2400666929947,0.0113805753442609,-0.00630065262115997,NA,NA,NA,NA
"145","wtwin",1985.67672728523,23,0.75,20.25,7.75,11.25,16.5,0,0,0.75,0,1.25,0,0.75,0,1.5,0,0,2,0,0,0,0,0.75,0,5.25,6.5,3.75,16.4995908858011,17.8846911475226,24.1552410582115,21.6072256951474,3.90404035549485,4.80957096124745,22.230824815266,56.8051882446147,19.2400666929947,0.0115668725526227,-0.00823172619819162,0.394996924144709,0.437805703644427,0.167197372224833,0.562194296369541
"146","wtwin",1983.37143104087,24,0.75,20.25,7.75,11.25,16.5,0,0,0.75,0,1.25,0,0.75,0,1.5,0,0,2,0,0,0,0,0.75,0,5.25,6.5,3.75,14.7185756721493,22.280332130029,31.48862228353,28.0014494122472,4.81095126373707,4.80336828969298,42.3411708134494,73.9322975189421,29.3656003555453,0.0116000427939954,-0.00143887109753522,NA,NA,NA,NA
"147","wtwin",1981.04111763295,25,1.25,19.75,7,8.75,19,0,0,0,0,2.25,0,0.75,0,1.5,0,0,3.5,0,0,0,0.5,1.5,0,3,7.75,4,14.7185756721493,22.280332130029,31.48862228353,28.0014494122472,4.81095126373707,4.80336828969298,42.3411708134494,73.9322975189421,29.3656003555453,0.0117340498693842,-0.00575060311344408,0.394319671808929,0.44236993863744,0.163310389597461,0.55763006140639
"148","wtwin",1978.70290524653,26,1.25,19.75,7,8.75,19,0,0,0,0,2.25,0,0.75,0,1.5,0,0,3.5,0,0,0,0.5,1.5,0,3,7.75,4,15.2385839742324,22.6005921101717,26.593919915705,26.9199486298297,4.92600600052936,4.18556059935934,9.29020233631016,41.8962958497408,6.77188768135934,0.0120114163050079,-0.0118623285564036,NA,NA,NA,NA
"149","wtwin",1976.37391206667,27,0,18.75,6.5,10,20.75,0,1.75,0.5,0,2.25,0,0.25,0,2.25,0,0,1.5,0,0,0,0.75,0.5,0,3.75,8.25,3.75,15.2385839742324,22.6005921101717,26.593919915705,26.9199486298297,4.92600600052936,4.18556059935934,9.29020233631016,41.8962958497408,6.77188768135934,0.0121910224770762,-0.00771175173982661,0.387185954605608,0.429160509465461,0.183653535899306,0.570839490504913
"150","wtwin",1974.07125627844,28,0,18.75,6.5,10,20.75,0,1.75,0.5,0,2.25,0,0.25,0,2.25,0,0,1.5,0,0,0,0.75,0.5,0,3.75,8.25,3.75,16.6030209778085,20.2570024117101,25.7146115243747,24.6471786034754,4.44468139234756,4.49337514992539,38.830021149531,67.1228446624925,20.5870045895388,0.0124292997008681,-0.0103479306377382,NA,NA,NA,NA
"151","wtwin",1971.81205606689,29,0,21,7.5,3.25,21.25,0,1.75,0.25,0,2,0,0.75,0,0.5,0,0,1.25,0,0,0,1,2.5,0,3.75,8,5.25,16.6030209778085,20.2570024117101,25.7146115243747,24.6471786034754,4.44468139234756,4.49337514992539,38.830021149531,67.1228446624925,20.5870045895388,0.0124337514980058,-0.000197051908674559,0.359146100415698,0.469031872141832,0.171822027437389,0.530968127853087
"152","wtwin",1957.90378935284,35,0,24.25,8.5,5.5,17.25,0,1.25,0.25,0,0.75,0,0.75,0,0.5,0,0,2.75,0,0,0,0.25,1.25,0,3.25,8.25,3.75,16.6030209778085,20.2570024117101,25.7146115243747,24.6471786034754,4.44468139234756,4.49337514992539,38.830021149531,67.1228446624925,20.5870045895388,0.0136265085633979,-0.0092755136087578,0.280147649659112,0.498987823346758,0.220864526988115,0.501012176647227
"153","wtwin",1955.66457497716,36,0,24.25,8.5,5.5,17.25,0,1.25,0.25,0,0.75,0,0.75,0,0.5,0,0,2.75,0,0,0,0.25,1.25,0,3.25,8.25,3.75,11.0448909678742,27.4337777922045,36.5944935649003,39.9890076398737,5.29616347912987,6.82007504073219,47.9724985262833,55.9939815492834,27.105860749203,0.0139102649073279,-0.0126721383629844,NA,NA,NA,NA
"154","wtwin",1947.24895667323,40,0,25.25,7.75,2.5,15.75,0,1.75,0,0,0.75,0,1.25,0,1.25,0,0,1.75,0,0,0,0.25,1.25,0,5,8,4.75,14.7538928332727,21.6558190740806,39.2031589901052,34.9479713988683,4.19922602977313,5.05519121564014,25.6865773712513,45.7063174412932,20.2445574358756,0.0149778175671935,-0.0238743880933439,0.41281246325938,0.407527676197697,0.179659860543438,0.592472323802818
"155","wtwin",1939.28172645296,44,0,23.5,7.5,7.5,15.75,0,1,0,0,0.75,0,0.25,0,1,0,0,0.5,0,0,0,1,1.5,0,5,7,5.5,18.519441808595,22.5552622957929,42.3817395899475,31.2044429856756,4.24442735303947,5.03939946212416,16.4810117812547,63.9571810686323,35.7093529182223,0.0159619003769175,-0.00113105939635305,0.433540345632637,0.400665944644689,0.165793709739698,0.599334055372335
"156","wtwin",1932.08115753767,48,0,20,6.5,14.25,13.5,0,1.5,1,0,0.75,0,0.25,0,1.75,0,0,0.5,0,0,0,0.25,0.75,0,3.5,8.5,3.75,18.519441808595,22.5552622957929,42.3817395899475,31.2044429856756,4.24442735303947,5.03939946212416,16.4810117812547,63.9571810686323,35.7093529182223,0.0169282835543579,-0.000192102713681211,0.192388422009046,0.704782057014745,0.102829520996996,0.295217943006043
